0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
135.07207571209918,151.06211745550775,142.89020045612898,146.6466378088672,154.18047351575336,151.7175639055991,150.14383243822672,149.3679292077677,119.94850572406644,142.1992103310883,151.86187571908107,158.42376271329655,136.15359632562252,159.8231801327237,143.0120208451255,126.41304323111946,166.06335227282156,139.0435531071204,149.3303472849451,166.1802368653481,153.5803835145915,150.58205547624794,147.139654744172,155.38154345314902,158.8298804445609,148.87363195522397,137.6636348964286,139.2047268884182,144.59948189193616,167.47334815311248,146.6141972308242,160.0436331017944,124.89304810502036,161.39108064824376,146.56581499923962,134.61193480822277,132.8497812290648,127.61639909272756,145.74002029610412,160.4039680770518,147.882993828728,149.3841793138437,137.08636544996173,153.74914514124097,135.24506767242448,152.31908689597918,137.03700095006386,143.98497304780045,130.56523532796476,154.38788880125077
126.11989055152488,152.7282247135775,146.42529518156385,139.52914452156176,148.57956389420153,143.34529223636537,152.78419350947445,141.05751402235373,132.27872026893368,144.4243900677601,148.2362143587286,163.12145739579586,139.94980865771484,149.32225603389548,136.9052568189556,134.78480806376567,159.93731428928052,149.42415096334526,138.78666288114607,166.6185430324031,142.64829772738014,145.1589441523317,157.69876556185994,161.7998520953383,149.67962029832043,153.75081683115846,147.6436087466936,147.3769901102536,147.72154408594275,163.16543064471307,147.4667416082847,151.27245815377714,136.88937831723084,161.09863380011268,150.54256714882328,138.82964699234685,146.57434323782527,137.58172582963186,138.52642946621137,149.36361852962966,140.48862783114436,146.21225423964574,141.10993507365436,146.23706286168027,150.1242319925018,145.53486734511665,130.99712164076135,148.2755031168812,137.9099935374141,161.17730093844884
127.03603623392186,159.77692759174212,157.8562642747726,131.88641898270322,150.35615126044462,130.75181437861417,158.57363059144268,141.78462385728864,145.5711905048955,157.24401748447403,137.14719249060104,160.72356946084136,150.44277708607726,143.05488688366006,134.78160060421806,145.90122599171875,148.6424237359793,150.78488540891172,137.0508712226913,159.44317347763345,129.2563471963044,138.80767242759038,160.1199763641774,172.59311719132367,151.18274229867927,148.19671413373968,153.82474584936412,161.17279902625043,144.47040511843355,154.3617596546026,144.7307019091903,148.6054128673709,145.84784963446484,155.19083718738412,143.30556852022596,147.97199887986673,163.63993315466996,145.84954924991794,137.5519743466178,144.56098701895002,142.445778007722,150.0895896402268,146.72807768348602,137.7412182977016,161.1916433732782,137.16984410992,133.60159773852774,152.683067238098,149.2134141163296,167.96941119373523
135.92079558526083,163.31174021978953,167.74260861005956,134.8160420069733,160.012438085173,126.19447899521542,165.3484939506427,145.42593786297132,150.093832215134,171.04470365395392,128.65245612728503,156.96428023954363,157.22416827974016,146.25463223403108,139.1698391036618,145.77521575201644,140.58015079260903,146.0966610968366,147.9390978964508,147.55691950648796,120.74414253789476,136.33039968637036,156.97642535362317,172.17391780939906,162.763890483937,138.1845750865808,146.434501001582,163.84320774308352,136.39777115463036,148.0054239104853,136.0498671027779,151.62802464507547,150.21555443876272,152.36150706727275,134.8049045556204,159.89878271118678,169.74318434178332,148.95660270200932,145.63720970450763,147.17540984086986,154.301367614135,158.90268568356277,158.24385868864636,132.87409234209375,166.6692603146332,134.7039905276316,147.1007547613261,152.8248292621538,162.307003566828,167.24953273835686
145.63888207213031,165.13237782481448,167.82029124828648,141.65738522112397,169.1994824106618,128.53111495122585,166.84583702313577,151.0335435756545,142.87255237137128,172.04323944003397,131.08430591951048,153.15165896400907,161.88771172184366,155.3659173283032,148.19975416944052,143.9834592840743,141.28277128688242,139.24089147599145,156.13380552333467,141.863648264492,121.90748304060544,142.4584256540805,150.12219522298258,163.48917949619002,171.072754555143,132.8286249431834,137.58452619341267,162.35257299694075,134.514652587143,150.4676841711463,132.32403799666744,161.72950746333586,145.5179274126504,154.7325124702677,131.1003893683074,168.36651845540416,162.95037228717618,146.2066315032409,152.36624089383776,158.96564624629067,164.20878122152908,167.81726976059898,163.83772488871057,137.29612950032768,160.28307198078866,139.12145204430706,160.84190929826462,146.12942866435566,167.63164988923688,160.112494426126
148.78425304058118,161.38230695536754,160.38018698184862,150.83827648553907,171.30134525124518,135.94601378502483,162.7220367691195,150.25691118952264,132.42800751451995,162.90608266432696,138.67726810710008,154.30918375639536,160.5767231698739,166.54554557283774,158.803573055473,139.28494758046585,147.31388556778342,135.71752118357333,157.5472372366467,141.36584456010215,134.4460374516422,153.1502663496583,146.79624492072742,149.3762881874528,171.99318910219614,137.98257033848068,133.18301539406085,155.52189975498868,137.53922357638908,161.14348384794746,136.23917909017734,170.24647486019344,135.3026553692894,163.4316814931429,137.79564568817804,161.2302103595541,153.9331765989302,134.48358553139636,154.6352772300225,167.18588149198828,168.73233720523552,168.89867490575946,159.53593245018592,150.8186946952489,147.29870989083707,152.41841034171256,165.8890897286306,138.256408906173,163.06562273963814,148.90248525741552
145.48794867650207,152.12522653512505,147.97990380850248,149.55116476211597,163.61542720626056,146.13846287753776,151.21643204635686,143.56677732397384,126.28080084006304,148.6718171231665,150.02099414580286,163.5853698145722,153.53065483026887,168.824208014562,162.1141770737092,135.87945479338214,153.62547486935603,139.32049252002847,146.18144113117742,147.15106358148003,146.10928764289676,163.31329469250775,148.36841458638733,142.03983166340657,164.14027930290052,149.75867323573905,135.33515885006875,155.28340817224932,150.42692318198692,172.43547785002497,148.8916878832376,170.87780728654712,129.91846572143717,168.785052674719,150.13213475969008,154.12129595264813,146.90795551046497,130.83899023639052,144.33233116125953,170.76596654319158,159.9544666693557,163.50965388644903,152.79755914398442,161.0691133565924,142.9575585435174,163.53362948965247,160.42743446269708,134.39133353495464,154.2856376235681,142.5493220354926
138.2705728903393,149.1575016264468,138.92844285976716,147.19400653969612,148.34519033132275,151.11781458251804,143.04343407920837,137.75009993516815,133.8269970748196,138.3318985039981,150.66631167105228,169.26008469991197,149.6237915787118,163.2283042887944,159.95264658751464,140.4500193070016,151.72407989825356,151.1713511951178,135.26832568353518,153.62442620313388,148.29557172392697,167.25212423893507,155.88691653147174,140.57914161128568,151.8845705231818,161.33661001852545,149.0048437387023,155.4437525774547,161.24100972366284,177.28419333295065,161.33742060478315,166.3577694211663,135.57701753152966,171.04770998567048,164.16969593431554,150.4479842599649,151.79618486238195,134.6422932988307,132.89435650865428,164.2221672470941,148.22584078573652,152.97232174313808,149.33484130801148,167.03451986660653,145.20281037831998,169.37566972160803,148.4147051526708,135.84525322929414,147.26417050672038,139.4727189148954
135.25967567926494,149.59954168457296,138.09338848003472,144.20943818755,139.51453070285078,146.3470301054163,144.35384301386327,134.15013284403,147.9895787826424,142.00199419378572,143.43720414056332,168.9011014805007,150.79133882314747,151.53760251199384,152.08568500165967,150.03681454409343,145.0853221698877,161.5657990340612,125.6834473950313,154.32169855692624,142.5707558280329,163.621376217775,166.15716292760104,145.79156681412684,140.3686797851143,164.97617403918696,161.1498365860951,160.4312696453938,165.59917467382343,168.1022006796241,164.63668990428914,153.91808541444854,148.6113048066967,165.660168463643,165.94051731142318,154.1508186731778,163.7922151585386,149.03574825856845,126.64894551266195,152.807029399921,139.88062178627288,145.55561643116937,150.93660965663253,160.8067034046276,155.89129285978356,165.72999291318132,145.23515720680368,141.15625291482593,148.1836549301762,145.8962135385784
140.04832818711995,153.31574497734212,149.0505759962105,141.63106310328394,142.36301352284283,135.3657529486973,148.34272451464162,134.66833096675947,162.82676725534805,150.81493189904938,139.71591108214176,163.8655549477841,156.90411855599115,145.82630525854356,148.29427967097826,160.79441983465952,133.51961324067432,164.7456882022409,126.71014512450252,146.083189483771,134.52275509710196,158.41546776360804,167.53439513609695,152.4652064504064,139.1439017013018,159.7797006976267,168.27894790159965,169.85915049144864,162.46733964518052,156.91810424805337,160.5499862074685,144.81469626600344,162.4041847590973,155.34277887726918,161.8466407389932,161.45716423832613,175.43850188962523,162.1155989401901,126.51080807330928,142.55653340566295,140.94168255528808,147.03065519465582,158.34446322142486,152.68103191173424,168.79783486856397,155.23932403926403,145.85178810289082,147.9289174574193,161.30184123371862,149.73096309359266
149.0470382916905,157.24938143826026,158.3401818680243,140.88405242281257,149.92497548083253,134.3783833478767,152.40219202847123,143.0353965084006,168.69936750391432,161.20922697833288,137.15912815053773,152.4033375726959,167.32792319099676,142.4433367969309,152.09307966738243,165.93959922287658,128.4609280167761,161.40324472131218,136.2902178101476,137.83278862760838,128.24142787736582,152.82109797236754,159.90309246607436,150.80119994662115,145.1401453760201,151.06435740819384,163.2614911919112,173.4501621857133,155.01320991038529,147.89172442715892,151.7512650651591,144.602829579867,169.00763817566235,147.07401396436353,154.72210837654328,168.32056623093752,177.77680164723162,165.48356714980457,138.05867333797636,142.61638158646662,149.18387376341087,150.45603271161943,168.9509456886218,148.23484919954683,171.1865091570741,151.48248009928662,158.13569771539716,154.98186827681445,172.79083097796757,150.92988398011173
